positive,Peso rises over Moody\u2019s credit rating upgrade for Philippines ...: The peso inched up on Tuesday following the m... http://t.co/QzXTlMH3
positive,What I like about November is Thanksgiving\u002c the Cowboys game\u002c UT game :D but NOT Black Friday. -__-
positive,I know it is only October 20\u002c but #Kstate can probably start booking travel to at least the Fiesta Bowl.
negative,It\u2019s Howard Webb. Bookies aren\u2019t giving odds on that. @Zembaness What are the odds that Man U will get a penalty on Saturday? #RefereeUnited
neutral,Justified may have jumped the shark. We shall see
neutral,Flight from Vancouver to Montreal. View right window.  Fling high above the clouds into the sun. http://t.co/FOQdRvaR
negative,Sandy messed up the great feeling of the Redskins\u002c Cowboys\u002c an Eagles all losing on Sunday! #Giants
positive,Last Saturday!:) #Happy Halloween!!:)   Can someone make me an edit of Zayn Malik?:) Thanks in advance.. #hi http://t.co/x2fK5C8x
negative,@LeMakeleleRole They don\u2019t look good at all. Stop Fletcher and you stop Sunderland. Only players in our side MON managed are Gabby & Guzan.
neutral,Today its the 12 October 2012. Five years ago on 12 October 2007 the first Wizards Of Waverly Place episode ever premiered on Disney Channel
neutral,Samhain Ritual - Journey to the Underworld\u002c Sat Nov 3\u002c 6:30p https://t.co/fsY8T7xF
positive,Alex Smith is 10th in the MVP running! Right now he Quals for ProBowl with over a 70 QBR! I said it before the season started! #49ers
negative,Will take that result & top the group as well.   Bet Tim Howard is cursing away at us ahead of Sunday #LFC
neutral,@emily_fung Hey\u002c what time are we suppose to be at school on Monday and what time will it end?
neutral,Braille and Large Print Game Night is this coming Tuesday at MLK Jr. Library Room 215 from 6pm to 8pm. See you there!
positive,@CJakubauskas58 headed to Baylor homecoming tomorrow with my baber. Should be fun even without RG3!
negative,"\""Hey\u002c you\u2019re missing Beauty and the Beast\u002c Vampire Diaries & Grey\u2019s Anatomy right now on TV. Saturday is Merlin\"" - @costelloek15 #sisterlife"
negative,"Honey Badger don\u2019t know the 4th Amendment\u002c \""After Mathieu\u002c 20\u002c gave the police his consent to search the apartment...\"""
neutral,@HassanMBD haha i havent worn shalwar kameez for about 10 years. You went Bolton darul uloom? MashaAllah. May I ask.... Hifz? Aalim class?
neutral,Someone please go to work for me tomorrow so I can lay in bed and watch Greys Anatomy all day.
positive,Bout\u2019 to watch Joyful Noise for the 110\u002c 000 time ! 2nd favorite movie !!
positive,"Another Les Miles gem: \""When you\u2019re challenged\u002c and if you enjoy challenge\u002c we\u2019ll\u002c you enjoy it.\"" From Monday\u2019s presser."
neutral,Ba facing fitness fight: Demba Ba is rated as \u201950-50\u2019 to make Newcastle United\u2019s trip to Liverpool on Sunday\u002c with... http://t.co/92jQ28Ng
neutral,Clash on Sunday for Lexi - @eh61 Tameside v Oldham at Reddish and @SedberghGirls School netball tournament - she wants to play both!!
neutral,Franklin is 6th in the state in HIB related suspensions. Grouped with Elizabeth City\u002c Cherry Hill\u002c & Phillipsburg.
neutral,There\u2019s fluidity to the #Clippers offense even when the second team & Lamar Odom (3rd team) enter the game.  46-36 4:22 before the half #NBA
positive,Ah Monday nights\u002c a glorious time of the week to spend reading about mafioso\u2019s on wiki.
neutral,@jhrobertson were out this Tuesday after a boozey day watch the mighty #lcfc at Bolton
neutral,Nothin like a sunday morning sesh with ben e. king\u002c aretha franklin\u002c and etta james #trynnaturnthisdayaround @brockallie @BecBoss
neutral,Like.....30 minutes of the original Friday the 13th consisted of Jason\u2019s mom chasing a girl from the lake house to the same damn cabin
neutral,@morningmika should we expect @morningjoe and the crew for an election special in DC on Tuesday?
negative,Sat alone in my office at lunch so I could watch an episode of Mob Wives.  Pretty sure this day ends with me jumping in front of a train.
neutral,The 2nd half of the opening round Big 12 Soccer Championship Game between WVU and TCU is underway. 45 minutes to go for WVU to score a goal
positive,@ruxyeu 7th December\u002c Masquarade Ball\u002c Night club 2 step\u002c Country 2 step\u002c Cha cha\u002c Waltz\u002c Hustle. Beverages and snacks provided!See you:)
negative,My nephew is moving to Florida tomorrow and he won\u2019t even say bye to me. WHAT AN ASSHOLE.
neutral,@ABCNetwork Will U B airing the NEW episode of Grey\u2019s Anatomy on Thurs Nov 1st? I DVR\u2019d #PrivatePractice tonight\u002c to find #StormNewsPorn :(
neutral,Goodnight\u002c Twitter. I will see you tomorrow- when everyone is done talking about the Justin Bieber concert.
positive,@oreillyfactor yes.  Bill\u002c love your show\u002c watch it Mon-Fri.  But I must say I only watch Fox\u002c can\u2019t stand Msnbc !
positive,"\""Why America May Go To Hell\""- wish it wouldve been completed and i wish i could read the contents of it...  by MLK"
neutral,Watch by mid December\u002c Dwight Howard is gonna want a trade BACK to Orlando!!!
neutral,@bigbucksbuckley I doubt it. But we may just get to see in a BCS bowl in January. As for KState\u002c they\u2019re good\u002c just not SEC good.
negative,Redheads at cancer risk regardless of sun exposure: study:  PARIS (AFP) - People with pale skin and ... http://t.co/f4Jcf1TA #WeLoveThai
positive,"\""There is an honesty that says we play the game Saturday\u002c not today. And there is no more valid opinion than in our place.\"" - Les Miles #LSU"
neutral,Though SOPA and PIPA were defeated in the US\u002c a similar bill was passed in the Philippines. http://t.co/TOCrNKvj
positive,*Blue Moon Community Garden\u002c alive and kicking in the Tucson\u002c AZ sun! http://t.co/Yc7ZPzyM
negative,if you don\u2019t know who Kidrauhl is you may as well no speak to me ever again.
neutral,@bagraider Please tell me you\u2019re coming over tomorrow morning so I can make you David Bowie.
neutral,Today is the 3rd Anniversary of White Collar!!
neutral,Sat watching New Jersey shore in uk @snooki @JENNIWOWW  walking along the boardwalk. After the watching the news 2 nite gutted 4 New Jersey
neutral,Lana Del Rey is playing Vicar St next year. Tickets onsale the 5th of Nov. 44 euros. Wondering if it would be worth it?
positive,My Friday: closet clean out\u002c furniture rearranging\u002c Al Green while taking a bath wrapping it all up with Downton Abbey. #lizlemon
negative,Who\u2019s on First? 1st down & goal or Ready\u002c Set\u002c Debate? Who is big ratings winner tonight?  - sadly The Bachelor would probably beat all
neutral,What Would Derek Fisher Bring to the L.A. Lakers?: The Lakers may soon be creating a new position for free agent... http://t.co/BSpcFRT8
positive,"\""@101greatgoals: 3rd in 2 games!!! Emile Heskey bags the opener for Newcastle Jets v Melbourne Victory http://t.co/3bhAmI8Y\"" ha ha ha !!!"
neutral,Two more days till the march to the BCS resumes! SDSU gets to experience what a top ranked defense looks like up close. #GoBroncos
positive,Happy Thursday! Finishing rehearsals for the act at the People\u2019s Choice Awards.
negative,Go conservative w/ 600 yd offense\u002c then kick ball to best player in #ACC when it\u2019s only way you can lose.  That about sum up TOB\u2019s 4th Q?
neutral,So\u002c I just sat through UNITED 93. I\u2019m not sure about how I feel about much of what I saw. I\u2019ll need some time to process.
neutral,Demba Ba is rated as \u201950-50\u2019 to make Newcastle United\u2019s trip to Liverpool on Sunday\u002c with the striker nursing a calf injury.
neutral,"\""@SugarHoneey: @da_rumor_ yeaah but i got coursework :(\"" ummm it\u2019s going to be Friday tho\u002c break time... Hustle up then"
negative,@remyroxx i was mad too i had vernon davis\u002c frank gore\u002c AND i was up by like 15 going in to monday night..i\u2019m tight lol
negative,Whenever I look Michael up on Wiki\u002c my heart breaks when it says \u2019Michael Joseph Jackson (August 29th 1958 - June 25th 2009)\u2019 :(
positive,@snooki Hey Girl\u002c Excited to see the New Jersey Shore tomorrow! :)
neutral,"\""It may be a bit like Yugoslavia at the end of Communism.\"" Jon Huntsman on what happens to the GOP if #Romney loses."
neutral,@FSU_Football predicted right now to be in the Orange Bowl playing Rutgers on Jan. 1
positive,Tina Fey and Amy Poehler will host the Golden Globe Awards: In what may be the smartest thing the Hollywood Fore... http://t.co/4xaMuvkq
positive,Cowboys beat giants 1st game of da nfll season n da mavs beat the lakers without dirk all is well till playoff picture is painted #blunted
positive,@toonbuck Hey Rob. Crap eh? I am going to Anfield on Sunday. Hope your lot lay down for us ha ha
negative,Mama Jan hes been there since Common Denominator\u002c she can\u2019t leave. A little peiece of Kidrauhl will be gone </3
neutral,"Blog Post: Vice President Joe Biden to Present the Top Ten List on CBS\u2019s \""Late Show with David Letterman\u002c\"" Thursday\u002c... http://t.co/m64KUzET"
positive,@MikeyFusco226 What if Gangnam Style brought the sun for brazil  kkkkkkkkkkkkkkkkkkkkk very hot here I LOVE U <33
positive,Off to Carrow Road Saturday to see the mighty Canaries shit all over Stoke :-) Angry bloke will no doubt be sat behind me AGAIN!
positive,Join us for worship on Sunday 10/28 and enjoy the Dance Ministry and Joyful Noise at both services 8:45 and 10:10.
positive,@JessicaESanchez like your pose and the background 1st runner up Jessica Sanchez! I am your # 1 fan from the Philippines..
neutral,Want to try see @IAmChrisRamsey in Falmouth on Saturday after Plymouth was ruined by Guy but worried he might be part of the act?
negative,Lakers gonna lose to the Clippers tomorrow and gonna think the world is over.. Relax y\u2019all okay but not gonna win the West
neutral,@jameshealing Na was 4-4 against sheff wed came from behind with only minutes to play\u002c Jordan Rhodes scored a hat trick
neutral,#Gossip #Madonna Madonna performs in St. Louis Thursday night; Will she be late? http://t.co/EBPamRxG #TeamFollowBack Go
positive,Aww yeah Tyler\u2019s 21!! See you Saturday West Chester!!! http://t.co/IpvPzOY2
positive,I love that #NotreDame is ranked 4th... spot light is off us\u002c and we can roll right into the National Championship. Watch out #bama
neutral,Something about October 10th makes me want to get wine wasted... Oh right bc it\u2019s @courtneybrooks6 aka CBB\u2019s Birthday!!! #bottlesonbottles
positive,@sasha_uher @ripitup_loz Etta James\u002c fine. She may have the best voice but she still killed it. Slaughtered it\u002c in fact.
negative,Why are the regular Thursday night shows not on tonight? I was really looking forward to Parks and Rec. :(
neutral,#NEWS Tina Fey creates a buzz and will host Golden Globes with Amy Poehler:  Monday\u002c it was announced that comed... http://t.co/Wy9ijGp5
positive,Omg roosies on a Thursday is the best ever. Drunk Chelsea=happy Chelsea
negative,@Just_Dex90 I\u2019ve never seen the movie precious so idc that much about her but this guy.. Friday Night lights and Grey\u2019s double whammy!
neutral,Anyone at PCA going to Halloween Haunt @ Wonderland tomorrow?
neutral,"China Week ends with Jon Huntsman\u2019s lecture\u002c \""US / China Relations During an Election Year\u002c\"" on Monday at 7:30 p.m. http://t.co/wbu1EHNT"
neutral,Big weekend for the Saints ! Roll On Sunday !
positive,So excited to Be in Philly til the 12th. I miss so much
neutral,@africangary I\u2019m from salem mass and I just moved to plymouth so I\u2019m starting on monday
neutral,Alright. G\u2019Night! Tomorrow I will be in California. The next day I will see BIGBANG with my own eyes. No pressure on the sleeping now. :P
negative,Community doesn\u2019t come on until February now. Lego LotR doesn\u2019t come out for two more weeks now.  Now no Parks and Rec tonight?! #curses
positive,Hey all you Pretty Little Liars Fans! let\u2019s trend #HappyBirthdayTroianBellisario ...Sunday October 28th
negative,Winter Classic is cancelled. Bettman better watch his back. There\u2019s gonna be a lot of NHL fans who want him dead. I may or may not be one...
positive,Oh yeah\u002c I\u2019m totally excited for Tina Fey and Amy Poehler to host the Golden Globes in January. They\u2019re amazingly funny women! #girlpower
neutral,I will make Julian Stark flex for every person  that sign\u2019s Matt\u2019s card tomorrow. He\u2019s been working out to #FightForMatt
neutral,@bubbaprog Read your piece on the NBA\u2019s online offerings; your give the NFL waaaaay too much credit. The live Sunday DirecTV Stan is brutal.
neutral,Think that one year the El Classico should be held at a neutral stadium: The Brittania\u002c on a wet Wednesday night #mixitup
negative,Yeah it\u2019s most likely that I won\u2019t be able to go to the game tomorrow in Tucson unless I get a last minute ride..... #NoRide #Saddd
positive,@chriscagle Nov 18th Steelers game is Military day; my brother a former Marine will b there\u002c he\u2019s excited 2 know u will b singing the Anthem
negative,I\u2019m so stressed out that I want to puke. Anatomy practical tomorrow\u002c chem exam friday and also a speech.. #shootmenow
positive,At least 15 November starts among QBs\u002c Tony Romo has the best winning % in NFL history. He isn\u2019t the problem!
neutral,@Siobhan_Taylor There is filming going on tomorrow.  Can you confirm you can be in Oldham by 10?
positive,Come SUPPORT the SHOW/MOVEMENT at Parkdale High School on Oct 26th frm 8-11 w/ AJA\u002c DREAMTEAM\u002c HQB\u002c DSB&HIB. LEAVE THE BULLSHIT AT THE DOOR\u002c
negative,49ersParadise HOP: Pick your poison: Eliminating Vernon Davis comes with a price [BEE-BLOG]: Mon\u002c 29 Oct 2012 8:... http://t.co/n0DncWVk
positive,Tina Fey named Golden Globe host....mmmmmmmm i may just have to watch that.
neutral,"\""rowan\u002c some people you may know on twitter \"" first one\u002c domino\u2019s pizza in plymouth\u002c second some random person idk and third a llama breeder"
neutral,Bobcats open tomorrow night against the Pacers
positive,I was @PSU when they were unbeaten playing OSU to be in the running for the National Championship. This Saturday\u2019s game is bigger. #OneTeam
neutral,Sam used to make out with girls for practice in the 7th grade and 8th grade after school
positive,Here\u2019s the FULL info for Friday\u2019s Pats Game!!:)   Breast Cancer Awareness Night Friday Post-Game Skate on the... http://t.co/87JVwDE6
positive,@adam8491 nice piece if exciting news that may make you happy... Wizards of waverly place is coming back!
positive,(2 of 3) ...And despite what you may have seen on TV\u002c the Jersey Shore is a place beloved by (and home to) many many good people...
positive,@snooki Love seeing you on Jersey Shore every Thursday! You are definitely my favorite! And you are a great mommy!!
neutral,"@JianGhomeshi Just heard Porcupine Tree \""Lightbulb Sun\"" into David Bowie \""Sound & Vision\"" on @RadioParadise & thought you\u2019d like that mix"
negative,"Santorum had \""tingles down [his] spine\"" watching 1st debate http://t.co/CbUtb0Cs I never want to see \""Santorum\"" and \""tingles\"" that close"
neutral,@NiallOfficial Niall\u002c if I may ask when you\u002c louis\u002c Zayn\u002c liam\u002c harry will concert in Indonesia.  I beg you (cont) http://t.co/sweKU7bv
positive,Yes mam! It certainly is a beautifully blessed Sunday! May u all hav a great day! Love Ya Sista & Roll Tide!
negative,@TheTomHendricks couldn\u2019t be without it now mate!! The thought of havin to watch Downton Abbey on a Sunday night makes me wanna top myself!!
neutral,Deal of the Hour $2622 & up -- Brazil\u002c Chile\u002c Uruguay & Argentina Tours w/Air: Through April http://t.co/AgK4KjHn #deals
negative,Thanks Sky for screwing up another home game by putting it on the Monday of Toy Fair for 2nd year running. Didn\u2019t want to see Everton anyway
positive,@KimberleyGrey1 Hmm\u002c I\u2019m going to have to get you a nickname of your own. Nice\u002c get out of Swansea on a Friday. Which train are you on?
neutral,Rick Santorum and Paul Ryan were butt fucking one night\u002c and Rick said\u002c \u2019Ouch baby\u002c slow down with that HUGE log\u002c I may make a Santorem\u2019 Ha
negative,You\u2019re gravely misinformed @jgodersky. Best to stop the #lie/talking point. U obviously don\u2019t know MLK Jr http://t.co/g0tiRlv5 @gjzielinski
positive,@Loving_Football He went to the Camp Nou on sunday to watch the El Clasico!! LUCK HIM!! I hope u can guess who it is ;) http://t.co/EcSsEImd
neutral,Chris Jericho Talks Ryback Winning the Title on Sunday & Says Punk Has Reached His Limit http://t.co/Uo1xL7uD
positive,@monicabunbun Sam might come with me to the game tomorrow. He loves Vicente lol #gays
neutral,A never-ending gold rush in China: China\u002c the largest producer of gold\u002c may also become the biggest ... http://t.co/itLXmnKN CHINA DAILY
neutral,I have to catch up on the Vampire Diaries\u002c Chelsea Lately and The X Factor (both episodes) tomorrow!
neutral,"Preview for Sunday Night Football: \""Two of the league\u2019s top QBs go head-to-head..\"" Saw Matt Ryan and was fine then saw Tony Romo #ROFL"
neutral,New at the Fix: 2012 Fantasy Football\u002c Week 9 Rookie Report: Trent Richardson Primed For 2nd Ha... http://t.co/wPWsc4wy #fantasyfootball
neutral,"Tuesday\u2019s Cable Ratings: TNT\u002c FX Top Charts with NBA\u002c \""Sons of Anarchy\"" http://t.co/SvhM8x1I"
positive,Happy 18th Birthday to My Best Friend and Big Brother @NickLetsch I love you :)
negative,I love the Niners. This sandy thing was a bust. Now I have to work tomorrow. #bummer
neutral,@JamieCsNoise At Anderson\u2019s in town. Off to the Sir Thomas for a friends\u2019 gig tomorrow. Do you get into Liverpool much?
positive,I am going to cut my hair tomorrow like Zayn Malik\u2019s hair style..Emotion: excited
neutral,Nick Foles attended the same high school as Drew Brees and broke all his records. This Monday Foles will continue his dominance over Drew
neutral,Don\u2019t flirt with disaster! Get you tickets quick for MOLLY HATCHET at UNDERWORLD - 1 Dec http://t.co/GXoZhjOg
positive,@MichaelMFloyd Ya I live in Tucson! Ready to taste some Lambeau grass Sun? Haha. What\u2019s new dude I\u2019m only 2 hrs away from you!
negative,February 13 is going to kill me @Maroon5 @adamlevine @jamesbvalentine thanks for skipping Indiana -.-
positive,What? The Jaguars may trade to get Tim Tebow from the Jets? God is Good\u002c teams still want him. #TestifyhisGreatness
negative,@JMaloney61 jordan jefferson just got out of jail... i may go to jail if i ever run into that smacked ass retard
neutral,LSU football seeks payback vs. Alabama in game with far-reaching implications - Chicago Sun - http://t.co/AFZTTTdd
positive,The Patriots game got cut off after taking a 38-7 midway through the 3rd quarter. #soproud
neutral,Cowboys will beat the falcons sunday nite I GUARANTEE IT
neutral,C\u2019mon CBS!! I wanna watch the Patriots!
neutral,SEC lunch links: Some linkage for you on a Thursday:  Alabama will throw some different thin... http://t.co/EZVwrOwi #sec #ncaa #sports
negative,The Devil Inside with @YouuLoveAmber We may die.
positive,@justinbieber please Justin follow me ! Hope everyday ! Je t\u2019aime ! Can wait to see u in Paris for the 1st time ! Je t\u2019aime <3 (:
neutral,Wait\u002c I have to wait till Jan. 8 for Pretty Little Liars to come back on? That Halloween special was just a tease...#fml lol
neutral,"Wed: Preschool Movie Time\u002c 9:30 a.m.; Homeschooler\u2019s Book Discussion\u002c 10:30 a.m.; Afternoon Tea with \""Downton Abbey\u002c\"" 12:30 p.m. #ephrata"
neutral,Cheapest ticket available to watch El Clasico at the Bernabeu in March is 600 Euros! Someone is having a laugh..
positive,@awolk Great 2nd Screen analysis! Can I brief you on Jinni semantic discovery & smart social recommendations? Going to CES?
positive,Just found the most pretty dress to wear tomorrow at the Golden Globe awards xx http://t.co/cVBXwYG2
neutral,@LynseyPattie think it\u2019s in Comedy Central this Friday\u002c I downloaded it and its also on Virgin On Demand TV XL
neutral,When WVU takes the field on Saturday\u002c it will have been 42 days since they last held an opponent under 45 points.
negative,My dads all buying beds for the house in Wisconsin . Like bitch I haven\u2019t been there since 6th grade
neutral,Reproductive Science Center of New England will be joining us this Saturday for our Annual Conference... will you? http://t.co/ZrLGiCQz
positive,#photos Emile Heskey celebrates with team mate Ruben Zadkovich: NEWCASTLE\u002c AUSTRALIA - OCTOBER 26:  ... http://t.co/sKWV95V6 #UberSoccer
neutral,Watching Devil Inside for the 2nd time and I\u2019m about to freeking cry.
neutral,Damn ! I forgot have to take CES pics tomorrow too ! Definitely going to sleep right now ! Goodnight everyone
positive,Tomorrow is my return to PCA basketball!!! Good to be back with @zachhorn34 @DeRockB again!!
neutral,MT @michiokaku: I will be on CBS Friday morning\u002c speaking about the possible link with global warming and the hurricane.
neutral,Patriots fans\u002c Patriots Fourth And Two returns Friday at Noon EST. I hope you can take a listen. http://t.co/lTeNvJaL
neutral,Todays Tuesday Question: Will you accept a BCS championship game without an SEC champion? The staff at CFN weighs in http://t.co/HJ50dfwZ
neutral,Vote & nominate Selena at the People\u2019s Choice Awards\u002c learn how: http://t.co/Gl6Safcf ~> Voting time will close TOMORROW! Last day to vote!
negative,@nasrahmed93 @natejurgens Also\u002c Ashlee Simpson was booed at the Orange Bowl b/c that was her 1st live performance after SNL lip sync debacle
neutral,My Picks for who i think will get the #Brownlow2012 points 3rd - Scott Thompson 2nd Gary Ablett 1st Sam Mitchell.
neutral,@nbritsky going to CES in January?
positive,I cannot wait until November 12th not only is it my one year wedding anniversary but teen mom 2 comes back on #score
positive,@GoGoFukMeXXX it was nice meeting you. Looking forward to partying with u at The Bachelor Party Nov 30th. @bhhmag @VanessaJasey
positive,Watched the 1st episode of Being Human. @Bains_Prince\u002c I\u2019m hooked. Thought you\u2019d like to know.
neutral,Yay Thursday\u002c new Jersey Shore tonight!
neutral,Huge game for #Hokies tonight. ACC championship game on the line-- difference between potential BCS bowl game and 4th tier bowl game.
neutral,[Alabama Live] LSU\u2019s Les Miles discusses Saturday\u2019s showdown with Alabama (video) http://t.co/aEQP2kir #LSU
positive,@GatorBoyBitchhh  Come SUPPORT the SHOW/MOVEMENT at Parkdale High School on Oct 26th from 8-11 w/ AJA\u002c DREAMTEAM\u002c HQB\u002c DSB & HIB.
positive,@SouterPR_Newc Yep! Thank you! You\u2019ll have to venture down to Durham a week on Friday now ;) Setting up one in Sunderland very  soon #4N
positive,Zumba with @DiablaFoLife and easy day tomorrow..ina dress. #interesting
neutral,@kennyfulham @seb22 excuse me? I done Sunderland on a Tuesday night. Hull Everton midweek before. If i can get the wed off work I\u2019ll go. !!
neutral,Going to go see Afrojack at XS in Vegas this Saturday with the Bachelor.... should we by the tickets online\u002c or... http://t.co/eOfLDO1k
neutral,13:58 Steven Pourier\u002c Jr. (OLC) MADE the 2nd of the 2 shot Free Throw. DaSU leads 90 - 36 in the 2nd Half. #NAIAMBB
positive,United win RVP anytime ... I can see the papers back page already for Sunday #banker
positive,If I can not have Thursday classes for the rest of my time at UVA\u002c I will be one happy girl
positive,OMG Saturday at 8\u002c p.s. I love you premieres on abc family.
positive,Woohoo! This will be the best GGs ever! MT @redeyechicago: Tina Fey and Amy Poehler will host the Golden Globe Jan 13.  http://t.co/rwtzIxmF
neutral,#AMCFearFest is freaking me out.. I just want to watch #AmericanHorrorStory FX may have the movies but #AMC has got the shows
positive,@Cowboyy_Kenny and hey tomorrows Friday we all get on Xbox and we all enjoy a little sesh on mw3 you down?
negative,NEED to go see Lana Del Rey in May but i\u2019m pretty sure i\u2019ll be busy with exams then :(
neutral,Please may someone get me Snow White and the Huntsman when it comes out on Monday?
neutral,"Talk on \""Antakya (Antioch) at Crossroads and the Syrian Crisis\""\u002c Mon 10/29\u002c 4pm @ Pyle Center; co-sponsored by CES @ESAatUWMadison"
positive,Got so excited because today is thursday and Grey\u2019s Anatomy was coming on. But then @Tee_Jay_Gee reminded me that it\u2019s not. #crushed
neutral,Well\u002c it was going to be tacos and Teen Woof and Derek feels night\u002c but @lariagwyn may have incepted me into watching Justified.
neutral,Durant will demand a trade after the Heat win their 3rd straight title
positive,How great would it be if they played Stew\u2019s Fiesta Bowl speech before the game tomorrow night?
positive,@NishaaMaee hahaha I love how u refer to him by his 1st name & I\u2019d have to here with tho. He\u2019s ovr her talkin bout how he met MLK
negative,"Rick Santorum: \""DOMA is constitutional. The 1st Amendment protects my religious freedom to force the government discriminate against gays.\"""
neutral,@basadeed they may have but he is down to NC State and Baylor
positive,Hangin with the 2 bit ladies\u002c soakin up the Florida sun\u002c wondering if I did anything to have so much fun.
neutral,21 to go for Alex Smith! #49ers MT @caplannfl: Tom Brady wins AFC player of the week for the 22nd time in his career\u002c tying Peyton Manning.
positive,@JonathanJennin5 Going out tomorrow morning\u002c it supposed to be sunny and cold\u002c I will take that. Kirk is all good for Leam XC he emailed me.
neutral,Irish clash tonight ... Big Andy versus Keano\u002c c\u2019mon you #WhitecapsFC
positive,@ollyofficial it was soo good meeting you again on Tuesday! Worth the track from Liverpool to Wakefield:D!
negative,@Shell_Parr heyy do you mind If we go somewhere els tomorrow like Bolton or somewhere your gona think this is so pathetic but I\u2019m actually
neutral,@HaileyCole2 Yeah! So if you want to go\u002c just let me know. We can talk about it more tomorrow in Anatomy if you want.
positive,Good Saturday afternoon workout... By Myself! That\u2019s how I grind nowadays. At the playground with Aaliyah now. #GoodTimes
neutral,This Saturday\u002cI\u2019ll watch on my tv\u002c Never Say Never. I want remember My World Tour\u002chis incredible Kidrauhl\u2019s voice.
neutral,Suits\u002c White Collar and Necessary Roughness Will Return in January: USA has set the dates for the return of thre... http://t.co/6HQmS6VG
negative,Lamar Odom\u2019s career may be just done. He\u2019s not in shape after skipping the Olympics to get in shape. He may just be declining
positive,Face like miss America... Body like a stripper... Fuck me like a pornstar... N handle business like the 1st lady... Yea i need that...$$$
positive,"Just the fact that he has the title \""Ambassador\"" should be cool factor enough to make you come see Jon Huntsman on Wednesday at 8pm!"
neutral,Jazz just played Mavs without Dirk\u002c tomorrow Hornets without Gordon\u002c could get Spurs without Manu
negative,BAY HEAD\u002c N.J./BOSTON\u002c Nov 2 (Reuters) - The people of the Jersey Shore may feel alone in the world right now\u002c t... http://t.co/3PbCfRbh
negative,Kinda want to go to Anatomy tomorrow but I don\u2019t at the same time.
positive,Speaking of Kanye\u002c he\u2019s a genius. Like he may make stupid choices sometimes\u002c but his way of thinking is amazing.
negative,Tyrann mathieu may have fucked up his career we know Jordan Jefferson bum ass did cuz he can\u2019t throw smh.
positive,In case you were unawares\u002c Dwight Howard is absolutely going HAM in LA right now. Like WOW. It\u2019s only the 3rd Q.
neutral,Mark it on your calendar. Jon Huntsman will be talking to Duke Students on the 30th with a live stream!
negative,I may be in the slowest check out line ever. Lady gotta Honey Badger haircut and don\u2019t give a Damn.
neutral,@Sir_Talmadge yes sir\u002c going to Georgia tomorrow for Marisa\u2019s marathon
neutral,Pretty Little Liars isn\u2019t back on till January. What am I supposed to do with my Tuesday nights until then?
negative,I think the Hawks defense allow to many 3rd and longs\u002c The offense does not convert enough 3rd downs. An elite defense should d able 2 hold
neutral,@BillyWayneDavis Paramount Theater or Old Cabell Hall at UVA - just off the top of my head. May be other possibilities
positive,I watched Joyful Noise for the 30th time . It keeps getting better and better . Great actor and a better Artists @KekePalmer :)
negative,C\u2019mon Tyran why would u even hang out with Jordan Jefferson that\u2019s ur first problem
positive,GREAT class tonight!!  You all brought it 100% .  I was dripping BEFORE the pushups tonight...see you tomorrow for ZUMBA at 5:30
neutral,Gotti tryna club on sat\u002c so that\u2019s Prolly the move on Saturday if we don\u2019t find nun else to do
positive,i Like to Give out The Most Critical DreamTeam info This Early in the Morning ..  thats when im slept on the most! lol\u002c Next Show! NOV 15!!
positive,both of my teams (Alabama & Falcons) are playing good games this weekend. One on Sat & one on Sun both at 8pm. Maybe it\u2019s good luck.
neutral,Don\u2019t forget the Hawks game against LSH of Friday Nught. 7.45 KO at the Woodlands.
positive,We are giving you one FINAL CHANCE to preorder these pre-sold out CEs! Thursday\u002c 11am AEST - get ready! http://t.co/7AinRxfa
positive,@Ryan_Debono But California Gurls\u002c Teenage Dream\u002c Firework\u002c E.T\u002c Last Friday Night and Part Of Me were Number 1\u002c Katy broke the record!! :D
negative,Got money on the line and I love USC but I\u2019m going for Org sat cz pac12 need someone to be in the BCS game and USC got no chance
negative,@madeofgoldx I didn\u2019t see him :( but I live in California and he came to my city on Monday but before my local radio station was giving
positive,@CMPunk I know u may not have time but any chance me and the mrs can grab a photo at Newcastle arena tomorrow? #bestintheworld
positive,Welcome to Andy\u2019s how may I help you
positive,Zumba!!!! Have you tried it yet? Next session begins November 15th! Sign up now\u002c Great way to keep up your cardio... http://t.co/5ENx1dmM
positive,Hopefully I feel better by tomorrow because I want to go to the Gotti concert with my friend
neutral,The first cast pic from the new season of Being Human @ http://t.co/lnMgsmNu Who\u2019s excited for January 14th @BeingFans
neutral,@AdamSchefter he has missed Chiefs\u002c Saints and Vikings it was a 4 game sus and this game at Oak would be his 4th he can play Nov 11th
positive,@Noah_Sutter No\u002c you\u2019ll play a cute 12th ranked team in the sugar bowl #HaveFun
positive,I am pretty excited to be going to Indiana tomorrow! #letsgohawk #iowacheer #iowafootball
neutral,Sugar bowl for breakfast then Stamford mall with friends from Denmark. Basketball tryouts for 7th grade. It\u2019s going to be a very long day.
neutral,Did @RealSkipBayless just compare Aaron Rodgers to Matt Flynn @stephenasmith??? #c\u2019mon #FirstTake
positive,@Real_Liam_Payne d\u2019aw cuties :). Liam you may need a blanket to keep your head warm love! Haha love you .x
positive,Cowboys gone beat the falcons Sunday night
neutral,Moving on...watching Red Tails with the bestie for the 3rd time in 5 days
neutral,@Diana_Gomez90 Text me tomorrow if you get a chance! I watched TVD tonight
